ISBN,Título,Autor,Editora,Ano,Páginas,Disciplina,Capa,Qtd_Exemplares,Avaliação,Empréstimos
9780070264960,TCP/IP,Sidnie Feit,McGraw Hill Education (India) Private Limited,2008-07-05,0,Redes de Computadores,,8,5.0,87
9780429133824,Securing Converged IP Networks,Tyson Macaulay,"Auerbach Publishers, Incorporated",2006,0,Redes de Computadores,,3,4.4,10
9781491913963,Internet Core Protocols : the Definitive Guide,"Eric A. Hall, Eric Hall","O'Reilly Media, Incorporated",2000,0,Redes de Computadores,,9,4.7,1
9780367616717,Handbook on Networked Multipoint Multimedia Conferencing and Multistream Immersive Telepresence Using SIP,Radhika Ranjan Roy,Taylor & Francis Group,2023,0,Redes de Computadores,,5,3.8,48
9780367742508,Spectrum Policy,Martin Sims,CRC Press LLC,2021,0,Redes de Computadores,,7,4.5,27
9781420066043,SIP Handbook,"Syed A. Ahson, Mohammad Ilyas",Taylor & Francis Group,2018,0,Redes de Computadores,,4,3.8,72
9780596002541,BGP,Iljitsch van Beijnum,O'Reilly,2002,272,Redes de Computadores,https://covers.openlibrary.org/b/id/8623076-L.jpg,1,4.9,55
9780367677329,Opportunistic Networks,"Anshul Verma, Pradeepika Verma, Sanjay Kumar Dhurandher, Isaac Woungang",Taylor & Francis Group,2024,318,Redes de Computadores,,7,4.5,22
9780080575315,Managing for Results,Peter F. Drucker,Taylor & Francis Group,2012,0,Relações Humanas no Trabalho,,4,4.5,56
9781986365048,Kama Sutra,"Vatsyāyana, Alfredo B. Bedoya, Richard Burton",CreateSpace Independent Publishing Platform,2018,186,Relações Humanas no Trabalho,,5,3.9,6
9781101993224,Lord of the Flies,William Golding,Penguin Books,2016,331,Relações Humanas no Trabalho,https://covers.openlibrary.org/b/id/14631402-L.jpg,2,3.5,88
9781408802809,Cat's Eye,Margaret Atwood,Bloomsbury Publishing PLC,2009,0,Relações Humanas no Trabalho,https://covers.openlibrary.org/b/id/8769194-L.jpg,5,3.7,94
9789993548263,The Glass Menagerie,Tennessee Williams,New American Library,January 1993,0,Relações Humanas no Trabalho,,9,4.7,62
9788973000876,Muŏt i yŏsŏng ŭl punnohage hanŭn'ga,"Harriet Goldhor Lerner, H. Lerner",Ihwa yŏja taehakkyo ch'ulp'anbu,1995,211,Relações Humanas no Trabalho,,8,4.7,28
9798540566162,Scarlet Letter Annotated,Nathaniel Hawthorne,Independently Published,2021,264,Relações Humanas no Trabalho,,3,4.4,59
9781788708470,How to Talk So Kids Will Listen and Listen So Kids Will Talk,"Adele Faber, Elaine Mazlish",Lagom,2022,0,Relações Humanas no Trabalho,https://covers.openlibrary.org/b/id/14771930-L.jpg,3,4.0,40
9781837978892,Research in Personnel and Human Resources Management,"M. Ronald Buckley, Jonathon R. B. Halbesleben, Anthony R. Wheeler",Emerald Publishing Limited,2024,0,Relações Humanas no Trabalho,,3,5.0,57
9781119275114,Reframing Organizations,Lee G. Bolman,"Wiley & Sons, Incorporated, John",2016,0,Relações Humanas no Trabalho,,1,3.6,65
9780743572521,A Fine White Dust,Cynthia Rylant,"Brand: Simon n Schuster Audio, Simon & Schuster Audio","Jan 06, 2009",2,Relações Humanas no Trabalho,,9,4.0,23
9781351127554,Management Laureates,Arthur G. Bedeian,Taylor & Francis Group,2018,432,Relações Humanas no Trabalho,,7,3.9,46
9781136356179,Practice of Management,Peter F. Drucker,Taylor & Francis Group,2012,0,Relações Humanas no Trabalho,,1,3.8,29
9781837538607,Advances in Mergers and Acquisitions,"Sydney Finkelstein, Cary L. Cooper",Emerald Publishing Limited,2023,0,Relações Humanas no Trabalho,,6,4.5,16
9780619148775,Course ILT,Course Technology,Course Technology,"February 28, 2003",0,Relações Humanas no Trabalho,,1,4.7,83
9780134437866,Organizational Behavior Plus MyLab Management with Pearson eText -- Access Card Package,Stephen P. Robbins,Pearson,"Feb 08, 2016",752,Relações Humanas no Trabalho,https://covers.openlibrary.org/b/id/10495177-L.jpg,9,4.8,3
9781317568612,"EWork and EBusiness in Architecture, Engineering and Construction","Manuel Martinez, Raimar Scherer",Taylor & Francis Group,2014,960,Relações Humanas no Trabalho,,9,4.8,1
9781306345729,How to Work with Sex Offenders,Rudy Flora,Routledge,2014,0,Serviço Social,,9,3.8,75
9780205003143,Techniques and Guidelines for Social Work Practice,"Bradford W. Sheafor, Charles R. Horejsi","Pearson Education, Limited",2011,0,Serviço Social,,7,4.0,28
9781003117094,Research for Social Workers,"Margaret Alston, Wendy Bowles",Taylor & Francis Group,2020,432,Serviço Social,,3,4.3,96
9781000248579,Working with Involuntary Clients,Chris Trotter,Taylor & Francis Group,2006,224,Serviço Social,,1,4.1,8
9781299278615,From Trauma to Healing,"Ann Goelitz, Abigail Stewart-Kahn",Routledge,2013,0,Serviço Social,,3,4.7,20
9780451505835,Twenty Years at Hull-House,Jane Addams,Penguin Publishing Group,1961,0,Serviço Social,,5,3.6,60
9781322604060,Heart of Counseling,"Jeff L. Cochran, Nancy H. Cochran",Routledge,2015,0,Serviço Social,,9,3.7,77
9780203730386,Human Growth and Development,John Sudbery,Taylor & Francis Group,2018,374,Serviço Social,,3,4.2,86
9781981707393,Rights of Man,"Thomas Paine, T. Paine, Thomas Thomas Paine",CreateSpace Independent Publishing Platform,2017,412,Serviço Social,,5,4.2,95
9787559626127,Eleanor Oliphant is Completely Fine,Gail Honeyman,北京联合出版公司,2018,0,Serviço Social,,8,4.6,47
9780205023479,American Social Welfare Policy,"Howard Jacob Karger, Howard Karger, David Stoesz","Pearson Education, Limited",2010,0,Serviço Social,,8,3.8,61
9780576291675,Social statics,Herbert Spencer,Gregg International,1970,476,Serviço Social,,6,4.5,58
9789282621769,Xxivth General Report on the Activities of the European Communities 1990 (General Report on the Activities of the European Union),Commission of the European Communities.,European Communities,February 1991,460,Serviço Social,https://covers.openlibrary.org/b/id/5224862-L.jpg,8,3.7,3
9781003191865,Herbert Spencer,Herbert Spencer,Taylor & Francis Group,2021,0,Serviço Social,,8,3.9,4
9781032318325,Family Policy Matters,Karen Bogenschneider,Routledge,2023,0,Serviço Social,,3,4.1,42
9780598136947,Essays on the Welfare State,Richard Morris Titmuss,Books on Demand,N/A,0,Serviço Social,,3,4.5,46
9780073528052,Sociology,Richard T. Schaefer,McGraw-Hill,2008,0,Serviço Social,https://covers.openlibrary.org/b/id/10427739-L.jpg,7,4.9,56
9781622576104,Advanced mathematics for engineers with applications in stochastic processes,"Aliakbar Montazer Haghighi, Jian-ao Lian, Dimitar P. Mishev","Nova Science Publishers, Inc.","January 1, 2013",572,Sinais e Sistemas,https://covers.openlibrary.org/b/id/9326168-L.jpg,7,4.8,87
9781283329408,Fourier and Laplace Transforms,"R. J. Beerends, H. G. ter Morsche, J. C. van den Berg, E. M. van de Vrie",Cambridge University Press,2003,458,Sinais e Sistemas,,9,4.1,7
9781032477008,Principles of Fourier Analysis,Kenneth B. Howell,Taylor & Francis Group,2023,0,Sinais e Sistemas,,2,4.5,29
9781280541957,Fourier Analysis of Time Series,Peter Bloomfield,"Wiley & Sons Canada, Limited, John",2004,0,Sinais e Sistemas,,4,4.8,24
9781003040408,Illustrated Wavelet Transform Handbook,Paul S. Addison,Taylor & Francis Group,2002,368,Sinais e Sistemas,,2,3.7,12
9780367257200,Engineering Applications of Noncommutative Harmonic Analysis,Gregory S. Chirikjian,Taylor & Francis Group,2021,0,Sinais e Sistemas,,6,4.3,61
9781282242647,Discrete Fourier Analysis and Wavelets,"S. Allen Broughton, Kurt Bryan","Wiley & Sons Canada, Limited, John",2011,0,Sinais e Sistemas,,3,3.8,70
9780387281247,Ramanujan's Lost Notebook,George E. Andrews,"Springer London, Limited",2005,0,Sinais e Sistemas,,5,3.7,94
9780367459178,Morrey Spaces,"Yoshihiro Sawano, Giuseppe Di Fazio, Denny Ivanal Hakim",Taylor & Francis Group,2020,0,Sinais e Sistemas,,5,4.3,62
9783540048329,Abstract Harmonic Analysis,"Edwin Hewitt, Kenneth A. Ross",Springer,"February 5, 1988",771,Sinais e Sistemas,https://covers.openlibrary.org/b/id/9867232-L.jpg,3,4.8,80
9781316121719,Noise Sensitivity of Boolean Functions and Percolation,"Christophe Garban, Jeffrey E. Steif",Cambridge University Press,2015,0,Sistemas Digitais I,,4,3.7,84
9783031483240,"Information and Communication Technologies in Education, Research, and Industrial Applications","Vadim Ermolayev, Heinrich C. Mayr, Mykola Nikitchenko",Springer,2023,0,Sistemas Digitais I,,7,3.6,90
9783031191343,Reachability Problems,"Parosh Aziz Abdulla, Igor Potapov",Springer International Publishing AG,2022,0,Sistemas Digitais I,,5,4.7,46
9783319143712,Membrane Computing,"Marian Gheorghe, Grzegorz Rozenberg, Arto Salomaa, Petr Sosík, Claudio Zandron",Springer,2015,0,Sistemas Digitais I,,8,3.8,68
9789811031595,Computer Engineering and Technology,Weixia Xu,Springer,2017,0,Sistemas Digitais I,,6,4.2,43
9780444195463,Logical Design of Switching Circuits,Douglas Lewin,Elsevier Science,"January 1, 1974",0,Sistemas Digitais I,https://covers.openlibrary.org/b/id/12490060-L.jpg,5,3.9,93
9781283373890,VHDL for Logic Synthesis,Andrew Rushton,"Wiley & Sons, Incorporated, John",2011,0,Sistemas Digitais I,,4,3.7,56
9780191524547,Set Theory,John L. Bell,Ebsco Publishing,2005,0,Sistemas Digitais I,,8,4.7,23
9781614518051,"Logic, Computation, Hierarchies","Vasco Brattka, Hannes Diener, Dieter Spreen","De Gruyter, Inc.",2014,0,Sistemas Digitais I,,1,3.9,4
9780134080109,Logic and Computer Design Fundamentals,M. Morris Mano,"Pearson Education, Limited",2015,0,Sistemas Digitais I,,5,5.0,25
9780520957350,Comparative Method,Charles C. Ragin,University of California Press,2014,203,Sistemas Digitais I,,6,4.4,80
9783642975967,Programming in Prolog,"William F. Clocksin, Christopher S. Mellish","Springer London, Limited",2012,282,Sistemas Digitais I,,6,4.8,83
9780585448299,Flexibility Principles in Boolean Semantics,Yoad Winter,MIT Press,2001,0,Sistemas Digitais I,,2,3.9,84
9788120330214,Digital Design,John F. Wakerly,Prentice Hall India,2005,928,Sistemas Digitais I,,4,3.7,78
9781107263383,"Boolean Models and Methods in Mathematics, Computer Science, and Engineering","Yves Crama, Peter L. Hammer",Cambridge University Press,2010,0,Sistemas Digitais I,,9,3.6,9
9783031365966,Evaluation of Novel Approaches to Software Engineering,Leszek A. Maciaszek,Springer,2023,0,Sistemas Digitais I,,3,4.7,63
9783642858215,Boolean Algebras,Roman Sikorski,Island Press,1969,0,Sistemas Digitais I,,2,4.3,27
9780451020659,Thinking Machines,Irving Adler,Signet,N/A,0,Sistemas Digitais I,,3,4.1,55
9781785611698,Iris and Periocular Biometric Recognition,"Christian Rathgeb, Christoph Busch",Institution of Engineering & Technology,2017,0,Sistemas Embarcados,,5,4.0,60
9780596529680,Building Embedded Linux Systems,"Karim Yaghmour, Jon Masters, Philippe Gerum, Steven Rostedt, Michael Opdenacker, Gilad Ben-Yossef, Michael Boerner",O'Reilly,2008,439,Sistemas Embarcados,https://covers.openlibrary.org/b/id/8625420-L.jpg,6,4.9,92
9780124080829,The Definitive Guide To Arm Cortexm3 And Cortexm4 Processors,Joseph Yiu,Elsevier Science & Technology,2014,864,Sistemas Embarcados,https://covers.openlibrary.org/b/id/7848896-L.jpg,7,4.8,31
9780929392738,Windows XP Embedded Step by Step,James Beau Cseri,Annabooks/Rtc Books,"January 1, 2003",300,Sistemas Embarcados,https://covers.openlibrary.org/b/id/1672818-L.jpg,7,4.7,31
9780132916547,Fundamentals of embedded software,D. W. Lewis,Prentice Hall,2012,256,Sistemas Embarcados,https://covers.openlibrary.org/b/id/12685242-L.jpg,9,4.1,54
9781280900914,Multiplexed Networks for Embedded Systems,Dominique Paret,"Wiley & Sons, Incorporated, John",2007,0,Sistemas Embarcados,,5,3.7,66
9781785613234,Embedded Mechatronics System Design for Uncertain Environments,Cheng Siong Chin,Institution of Engineering & Technology,2018,0,Sistemas Embarcados,,5,4.6,53
9781849195591,Modelling distributed energy resources in energy service networks,Salvador Acha,Institution of Engineering and Technology,2013,207,Sistemas Embarcados,https://covers.openlibrary.org/b/id/8695925-L.jpg,9,3.7,25
9780596806088,Linux in a nutshell,"Jessica Perry Hekman, Ellen Siever, Aaron Weber, Stephen Figgins, Robert Love, Arnold Robbins, Stephen Spainhour",O'Reilly Media,2009,0,Sistemas Operacionais,,5,3.5,76
9780764528286,Linux for Dummies,"Dee-Ann LeBlanc, Melanie Hoag, Evan Blomquist","Wiley & Sons, Incorporated, John",2001,0,Sistemas Operacionais,,1,3.9,97
9781032496795,Introduction to Modern Cryptography,"Jonathan Katz, Yehuda Lindell",CRC Press LLC,2025,648,Sistemas Operacionais,,6,4.7,26
9780321638007,Advanced Programming in the UNIX Environment,"W. Richard Stevens, Stephen A. Rago","Pearson Education, Limited",2013,1032,Sistemas Operacionais,,4,4.2,25
9781565920606,Learning the UNIX Operating System,"Jerry Peek, Grace Todino-Gonguet, John Strang",O'Reilly & Associates,1994,92,Sistemas Operacionais,https://covers.openlibrary.org/b/id/805590-L.jpg,1,4.0,92
9782841770809,Apache,"Ben Laurie, Peter Laurie",O'Reilly,"November 1, 1999",421,Sistemas Operacionais,https://covers.openlibrary.org/b/id/3138185-L.jpg,7,4.5,81
9782841772414,Le Système Linux,"Matt Welsh, Lar Kaufman, Terry Dawson",O'Reilly,"May 22, 2003",679,Sistemas Operacionais,https://covers.openlibrary.org/b/id/988229-L.jpg,1,4.1,54
9780470644744,CompTIA A+ Complete Study Guide,Quentin Docter,"Wiley & Sons, Incorporated, John",2010,0,Sistemas Operacionais,,6,4.7,76
9780137618842,Modern Operating Systems,"Andrew S. Tanenbaum, Herbert Bos",Pearson Education,2022,0,Sistemas Operacionais,,7,4.9,86
9781533144270,Up from Slavery,Booker T. Washington,CreateSpace Independent Publishing Platform,2016,168,Sociologia e Antropologia,,8,4.9,52
9781540512468,Doce años de Esclavitud,Solomon Northup,CreateSpace Independent Publishing Platform,2017,258,Sociologia e Antropologia,,8,3.7,2
9781975500634,Souls of Black Folk by W. E. B. du Bois,W. E. B. Du Bois,Myers Education Press,2018,0,Sociologia e Antropologia,https://covers.openlibrary.org/b/id/14772871-L.jpg,4,4.8,60
9781032521879,Social Theory,G. D. H. (George Douglas Howard) Cole,Taylor & Francis Group,2023,0,Sociologia e Antropologia,,7,4.3,64
9798403357531,Jungle (Classics Illustrated),Upton Sinclair,Independently Published,2022,0,Sociologia e Antropologia,,9,4.3,84
9780593574430,Caste 6-Copy Counter Display,"Isabel Wilkerson, Antonio Francisco Rodríguez Esteban",Random House Children's Books,2022,0,Sociologia e Antropologia,,6,3.5,81
9788412471670,Vigilar y castigar,"Michel Foucault, mechil foucault, Simon Prebble",Clave Intelectual,"Apr 04, 2022",384,Sociologia e Antropologia,https://covers.openlibrary.org/b/id/13686103-L.jpg,6,3.8,68
9788527311571,Homo ludens,Johan Huizinga,Perspectiva,5 julho 2019,304,Sociologia e Antropologia,https://covers.openlibrary.org/b/id/14928464-L.jpg,4,4.9,3
9788419951182,Sapiens. una Historia Gráfica : Los Amos de la Historia / Sapiens,"Yuval Noah Harari, Daniel Casanave, David Vandermeulen, Pierre-Emmanuel Dauzat, Joandomènec Ros i Aragonès, Andoni Sagarna, Xabier Kintana, David Casanave",Random House Espanol,2024,0,Sociologia e Antropologia,,1,4.0,23
9781587980688,Ancient Law,Henry Sumner Maine,Beard Books,August 2000,256,Sociologia e Antropologia,https://covers.openlibrary.org/b/id/1960501-L.jpg,6,3.7,70
9788991708006,Hugi Silla ŭi yujŏk kwa yumul,Sahoe Kwahagwŏn (Korea : North). Kogohak Yŏn'guso,Chininjin,2009,252,Sociologia e Antropologia,,3,4.8,92
9783968656250,Enquiry Concerning Human Understanding,David Hume,"Liese. Outside The Box, Andreas",2021,0,Sociologia e Antropologia,,4,3.7,11
9780521528924,Summa theologiae,"Thomas Aquinas, Kennedy, Daniel Joseph, 1862-1930",Cambridge University Press,2006,298,Sociologia e Antropologia,https://covers.openlibrary.org/b/id/5406177-L.jpg,9,4.8,85
9781478736943,Doce a?æos de Esclavitud,Solomon Northup,"Outskirts Press, Incorporated",2014,0,Sociologia e Antropologia,,5,3.8,60
9780671027032,How to Win Friends and Influence People,Dale Carnegie,Pocket Books,"October 1, 1998",320,Sociologia e Antropologia,,6,3.7,71
9780270864045,"Histoire Naturelle, Générale et Particulière, Volume 3; Volume 109","Georges-Louis Leclerc, comte de Buffon, Georges Louis Leclerc De Buffon","Creative Media Partners, LLC",2018,0,Sociologia e Antropologia,,9,4.0,73
9781503901599,Vindication of the Rights of Woman (AmazonClassics Edition),Mary Wollstonecraft,Amazon Publishing,2018,0,Sociologia e Antropologia,,9,4.6,84
9781657572317,Study Guide,SuperSummary,Independently Published,2020,0,Sociologia e Antropologia,,2,4.5,54
9786054962440,Aylak Sinifinin Teorisi,Thorstein Veblen,Tutku Yayinevi,"Oct 29, 2014",0,Sociologia e Antropologia,https://covers.openlibrary.org/b/id/12232682-L.jpg,6,4.7,56
9781543085631,Kama Sutra,"Vatsyāyana, Alfredo B. Bedoya, Richard Burton",CreateSpace Independent Publishing Platform,2017,84,Sociologia e Antropologia,,1,4.3,25
9781139638753,Elements of Automata Theory,Jacques Sakarovitch,Cambridge University Press,2009,0,Teoria da Computação,,2,3.8,40
9783030681944,Language and Automata Theory and Applications,"Carlos Martín-Vide, Alexander Okhotin, Dana Shapira",Springer International Publishing AG,2021,0,Teoria da Computação,,4,3.8,39
9783662441213,Formal Grammar,"Glyn Morrill, Mark-Jan Nederhof","Springer London, Limited",2014,0,Teoria da Computação,,9,4.3,68
9780321210296,"Introduction to Automata Theory, Languages, and Computation","John E. Hopcroft, Jeffrey D. Ullman, Rajeev Motwani","Pearson Education, Limited",2003,521,Teoria da Computação,,2,4.3,20
9783319295107,Formal Techniques for Safety-Critical Systems,"Cyrille Artho, Peter Csaba Ölveczky",Springer,2016,0,Teoria da Computação,,3,4.9,62
978-1284231601,An introduction to formal languages and automata,Peter Linz,"Jones and Bartlet Publishers, Inc",2022,464,Teoria da Computação,,9,4.2,7
9783642370632,Language and Automata Theory and Applications,Adrian-Horia Dediu,Springer Berlin / Heidelberg,2013,0,Teoria da Computação,,2,3.6,73
9783540071426,Category Theory Applied to Computation and Control,E.G. Manes,Springer,"April 3, 1975",260,Teoria da Computação,https://covers.openlibrary.org/b/id/3227368-L.jpg,2,4.3,52
9781441940773,Multivariate Public Key Cryptosystems,"Jintai Ding, Jason E. Gower, Dieter Schmidt",Springer,2010,260,Teoria da Computação,,9,4.0,57
9780844810201,Fuzzy switching and automata,Abraham Kandel,Crane Russak,1979,303,Teoria da Computação,https://covers.openlibrary.org/b/id/4764567-L.jpg,6,3.8,96
9783642340413,Information Computing and Applications,Chunfeng Liu,"Springer London, Limited",2012,0,Teoria da Computação,,1,3.8,65
9783540727347,Logical Foundations of Computer Science,Sergei Artemov,"Springer London, Limited",2007,0,Teoria da Computação,,5,4.3,75
9783319978130,Quantum Walks and Search Algorithms,Renato Portugal,Springer Nature,2018,240,Teoria da Computação,,4,4.7,60
